Prefilled Google Form always adds 4 hours to the datetime object,https://stackoverflow.com/questions/78826842/prefilled-google-form-always-adds-4-hours-to-the-datetime-object,"I have a script that creates a prefilled form link for users to edit. There is a datetime question in that form that, no matter what I do, always seems to assume I'm in the UTC time zone instead of ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have a script that creates a prefilled form link for users to edit. There is a datetime question in that form that, no matter what I do, always seems to assume I'm in the UTC time zone instead of New York/UTC-4, as it's adding 4 hours to the prefilled datetime object. e.g., when the prefilled form is accessed, the datetime question is always 4 hours later than the actual input being supplied.</p>
<p>I've double-checked the time zone settings for the sheet as well as for the script, and they're both set correctly to US Eastern/New York. Is there any way to correct this without manually subtracting time from the datetime object before submitting the form answer?</p>
<pre class=""lang-js prettyprint-override""><code>  //Populate Timestamp
  formItem = formItems[0].asDateTimeItem();
  response = formItem.createResponse(new Date(data[1]));  //data[1] is a datetime string in UTC-4
  formResponse.withItemResponse(response);
</code></pre>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,Joshua Pelton-Stroud,2024-08-02 18:46:25Z
Make a vertical date list by month and weeks of the year on google sheets,https://stackoverflow.com/questions/78826854/make-a-vertical-date-list-by-month-and-weeks-of-the-year-on-google-sheets,"I am trying to make a calendar list that shows the months, week numbers, and the day numbers within the month and the weeks.  Where there is information in one column, I don't want any info in the ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I am trying to make a calendar list that shows the months, week numbers, and the day numbers within the month and the weeks.  Where there is information in one column, I don't want any info in the other columns, meaning the row only has one piece of information.  Here is a spreadsheet that can be manipulated as it's a copy: <a href=""https://docs.google.com/spreadsheets/d/1EKpSzuT0_pUytBCaga80LWExRNqDcuh2iGrV5Rg_hdA/edit?usp=sharing"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/1EKpSzuT0_pUytBCaga80LWExRNqDcuh2iGrV5Rg_hdA/edit?usp=sharing</a></p>
<p>I was filling this out manually, but I know that there is a way to autopopulate, but can't figure it out.  I have formulas to fill out other calendars and such, but the jumps in the info is throwing me off.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
 
<p><em>Here's one generalized approach which you may improvise on:</em></p>
<pre class=""lang-js prettyprint-override""><code>=let(start_,date(2024,7,1), end_,date(2024,12,31), Λ,sequence(end_-start_+1,1,start_), Σ,index(hstack(text(Λ,""mmmm""),weeknum(Λ),Λ)),
 reduce(tocol(,1),unique(index(Σ,,1)),lambda(a,c,ifna(vstack(a,c,reduce(tocol(,1),unique(filter(index(Σ,,2),index(Σ,,1)=c)),lambda(f,q,vstack(f,
 if(min(filter(Λ,weeknum(Λ)=q))=+filter(index(Σ,,3),index(Σ,,2)=q,index(Σ,,1)=c), hstack(,q,),tocol(,1)),hstack(,,filter(day(index(Σ,,3)),index(Σ,,2)=q,index(Σ,,1)=c))))))))))
</code></pre>
<p><a href=""https://i.sstatic.net/VjP0S4th.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/VjP0S4th.png"" alt=""enter image description here""></a></p>
    </div>",không có câu trả lời,1,0,Tiffany Aguirre,2024-08-02 18:50:10Z
Google Sheets - How do I split a list of strings and find all the matches in another column with the strings,https://stackoverflow.com/questions/78827116/google-sheets-how-do-i-split-a-list-of-strings-and-find-all-the-matches-in-ano,"I have a column with of strings joined with "","" with an example being ""john,dora,sally"" and in two other columns I have individual names and salary with examples being ""john&...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have a column with of strings joined with "","" with an example being ""john,dora,sally"" and in two other columns I have individual names and salary with examples being ""john"" and 25 respectively.</p>
<p>How do I split the first string to find the matches in the name column and get the output as the sum of all the matches' salaries?</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>Click Extensions / Apps Script, paste this code in, click save.</p>
<p><strong>Spreadsheet must have colA is name, colB is salary, colC is your list of names, e.g. ""john, sally"".</strong></p>
<p>Put your cursor in colD and type <code>=SUMSALARIES(</code> then click in cell to left (cell in colC) and press ENTER.</p>
<p><img src=""https://i.sstatic.net/ebTSflvI.png"" alt=""""></p>
<pre><code>/**
 * @param {range}
 * @customfunction
 */
function SUMSALARIES(cell1) {
  const sheet = SpreadsheetApp.getActiveSheet();
  const people = cell1.split("","");
  const salaryArray = getValuesFromColumnsAandB();

  return sumSalariesOf(people);

  function sumSalariesOf(arr) {
    let total = 0;
    try {
      arr.forEach(function(person){
        total = total + salaryOf(person);
      })
      return total;
    } catch {

    }
  }

  function findNameIndex(name) {
    return function(item) {
      return item[0] === name;
    };
  }

  function salaryOf(name){
    let i = salaryArray.findIndex(findNameIndex(name));
    if(i&gt;-1){
      return salaryArray[i][2];
    } else {
      return 0;
    }
  }

  function getValuesFromColumnsAandB() {
    const dataRange = sheet.getDataRange();
    const values = dataRange.getValues();
    // Extract values from columns A and B
    const columnABValues = values.map(row =&gt; [row[0], row[2]]);
    return columnABValues;
  }
}
</code></pre>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>You most likely need split the data, rearrange the data into a single column of values, and then match with VLOOKUP.</p>
<ul>
<li>The <a href=""https://support.google.com/docs/answer/3094136"" rel=""nofollow noreferrer"">SPLIT</a> function can be used to breakup the data into separate columns based on a delimiter such as a comma.</li>
<li>The <a href=""https://support.google.com/docs/answer/3093318?hl=en"" rel=""nofollow noreferrer"">VLOOKUP</a> function can be used to match data in a separate sorted table and return another column's matched value.</li>
<li>If you expect to have one name in the first set of data and many matching salary values for an individual name, then you will likely want to use a <a href=""https://support.google.com/docs/answer/3093583?hl=en"" rel=""nofollow noreferrer"">SUMIF</a> function instead of VLOOKUP.</li>
</ul>
<p>The following is an example of just using SPLIT and VLOOKUP without rearranging the data into a single column of values.</p>
<p><a href=""https://i.sstatic.net/z1I2jWs5.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/z1I2jWs5.png"" alt=""Screenshot of Google Sheets with sample data and functions""></a></p>
<ul>
<li>The first column shows a few rows of comma-delimited values.</li>
<li>The next set of columns are the output of using the SPLIT function.</li>
<li>The columns on the right are the values returned when using a VLOOKUP for the split columns.</li>
<li>The table in the bottom is a sample set of salary data used for the VLOOKUP.</li>
</ul>
    </div>",2,0,Ayman.1302,2024-08-02 20:17:58Z
Google Sheets App script: OnEdit doesn't work on cells with formula,https://stackoverflow.com/questions/78828509/google-sheets-app-script-onedit-doesnt-work-on-cells-with-formula,"function onEdit(e) {
  if (!e) return;
  var range = e.range;
  var sheet = range.getSheet();
  
  var SheetName = ""Civilian"";
  
  if (sheet.getName() === SheetName) {
    var editedCell = ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<pre><code>function onEdit(e) {
  if (!e) return;
  var range = e.range;
  var sheet = range.getSheet();
  
  var SheetName = ""Civilian"";
  
  if (sheet.getName() === SheetName) {
    var editedCell = range.getA1Notation();
    
    if (editedCell === ""J5"") {
      var oldValue = e.oldValue;

      if (oldValue === undefined) {
        oldValue = '';
      }

      sheet.getRange(""K5"").setValue(oldValue);
    }
  }
}
</code></pre>
<p>The script above is meant to check if J5 is edited. If edited, its previous value is to be updated to K5. However, since J5 has a formula, it's not working.</p>
<p>Is there a workaround to this?</p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,ApertureGaming011,2024-08-03 10:56:44Z
Filtering Data that has already been filtered down to 1 column returns error,https://stackoverflow.com/questions/78813716/filtering-data-that-has-already-been-filtered-down-to-1-column-returns-error,"I'm having a situation in a Google Sheet where data that has already been filtered down to 1 column is returning an error, even if the next level of filtering is correct.
So, for example, I have 4 ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I'm having a situation in a Google Sheet where data that has already been filtered down to 1 column is returning an error, even if the next level of filtering is correct.</p>
<p>So, for example, I have 4 rows of data where I'm filtering out columns if there is no value in the qty row.
<a href=""https://i.sstatic.net/T0EVsCJj.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/T0EVsCJj.png"" alt=""enter image description here""></a></p>
<p>Then, I'm further filtering that data based on the ""Type"" row, which generally works just fine. Here is basically an isolated part of my larger formula:</p>
<p>LET(frData, FILTER(rowData, rowQtys &lt;&gt; """"), FILTER(frData, CHOOSEROWS(frData, 3) = ""Orange""))</p>
<p>This works just fine when the frData has more than one column in it. The problem is, if frData has been filtered down to one column of data, even though the above filter formula should be true, because CHOOSEROWS(frData, 3) DOES equal ""Orange"", it is throwing the error  ""FILTER has mismatched range sizes. Expected row count: 4. column count: 1. Actual row count: 1, column count: 1.""</p>
<p>I've been getting around this by adding a blank column of data to frData so that it is always at least 2 columns wide, but this feels like a hack that I might not remember why I'm doing it if I come back to the formula months from now:</p>
<p>LET(frData, {FILTER(rowData, rowQtys &lt;&gt; """"), {b;b;b;b}},....</p>
<p>Any thoughts on what I'm doing wrong?</p>
<p>And BTW, what I'm NOT looking for is some IF/ELSE where it says
IF(COLUMNS(frData) = 1, do it a different way, do it the regular way)
That will just bloat my formula.</p>
<p>Thanks!</p>
<p>Here is maybe a better look at how you can recreate what I mean:
In the formula in the image below, change B1:B4 to B1:C4 and it works just fine.</p>
<p><a href=""https://i.sstatic.net/V0gBIXAt.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/V0gBIXAt.png"" alt=""enter image description here""></a></p>
<p>Thanks!!!</p>
<p>EDIT: here is a link to a sheet that has example code
<a href=""https://docs.google.com/spreadsheets/d/1Z6JlNQ0VRNswUWdqAK9Nr5h3oAInd6HCRH7nGAob6EY/edit?gid=0#gid=0"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/1Z6JlNQ0VRNswUWdqAK9Nr5h3oAInd6HCRH7nGAob6EY/edit?gid=0#gid=0</a></p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
 
<p><em>Here's a slight modification you can test:</em></p>
<pre class=""lang-js prettyprint-override""><code>=LET(allData, transpose(B26:J29), 
     fqData, FILTER(allData, CHOOSEcols(allData, 2) &lt;&gt; """"), 
     transpose(FILTER(fqData, CHOOSEcols(fqData, 3) = ""Orange"")))
</code></pre>
<ul>
<li><strong><code>filter()</code></strong> determines which type (vertical or horizontal) filtering to go for based on the conditional true-false array. Obviously this directional factor cannot be determined in this specific scenario since its a single cell conditional value &amp; matching the row count of range &amp; conditional array seems to take precedence</li>
</ul>
<p><a href=""https://i.sstatic.net/6l4xKrBM.png"" rel=""nofollow noreferrer""><img src=""https://i.sstatic.net/6l4xKrBM.png"" alt=""enter image description here""></a></p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p><code>CHOOSEROWS(frData,3)</code> will return only one column and your error message indication that. So, you don't need <code>CHOOSEROWS()</code> function here. Just use-</p>
<pre><code>=LET(frData,B1:B4,FILTER(frData,frData=""Orange""))
</code></pre>
    </div>",2,-1,Chris Sheeler,2024-07-30 21:24:58Z
Renaming Sheet Tab Based on Cell Value,https://stackoverflow.com/questions/78813994/renaming-sheet-tab-based-on-cell-value,"I am trying to have all tabs in a spreadsheet renamed based on the value of a specific cell within each tab.
function onEdit() {
  var sheet = SpreadsheetApp.getActiveSheet();
  var oldName = sheet....","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I am trying to have all tabs in a spreadsheet renamed based on the value of a specific cell within each tab.</p>
<pre><code>function onEdit() {
  var sheet = SpreadsheetApp.getActiveSheet();
  var oldName = sheet.getName();
  var newName = sheet.getRange(1,1).getValue();
  if (newName.toString().length&gt;0 &amp;&amp; newName !== oldName) {
    sheet.setName(newName);
  }
}function myFunction() {

}
</code></pre>
<p>This works when I edit it, but I would like it to a) just do it automatically based on a trigger setting (it updates every hour based on the cell value) AND for it to happen to ALL sheets (call them '1', '2', and '3') within a spreadsheet based on the value of cell A1 in each sheet.  The above code seems to only work on one tab and only on edit.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>You can use a time-driven trigger.</p>
<hr>
<p>It would be best to learn about triggers in Google Apps Script by reading the official guides:</p>
<ul>
<li><a href=""https://developers.google.com/apps-script/guides/triggers"" rel=""nofollow noreferrer"">Simple Triggers</a>.</li>
<li><a href=""https://developers.google.com/apps-script/guides/triggers/installable"" rel=""nofollow noreferrer"">Installable Triggers</a>.</li>
</ul>
<p>You might also need to learn the basics of JavaScript, in this case, more specifically about loops.</p>
<p>To iterate over all the sheets, you might use the <code>SpreadsheetApp.Spreadsheet.getSheets()</code> method to get an array of sheets. Then you might use <code>Array.prototype.forEach</code> to iterate over them.</p>
<p>Example:</p>
<pre><code>function changeSheetsNames(e = {source : SpreadsheetApp.getActiveSpreadsheet() } ){

   e.source.getSheets().forEach(sheet =&gt; {
     const oldName = sheet.getName();
     const newName = sheet.getRange(1,1).getValue();
     if (newName &amp;&amp; newName !== oldName) {
       sheet.setName(newName);
     }
   });
}
</code></pre>
<p>In this case, it's best to create the trigger manually. Please follow the official guide for this.</p>
    </div>",không có câu trả lời,1,-1,RomaVictor19,2024-07-30 23:44:42Z
Google sheet Formula cell referencing,https://stackoverflow.com/questions/78805449/google-sheet-formula-cell-referencing,"I have a problem regarding cell reference. I wanted to get the data from the other tab which I already got the row number and the tab name for each.

The tab name will then be cleaned up using MID and ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>I have a problem regarding cell reference. I wanted to get the data from the other tab which I already got the row number and the tab name for each.</p>
<p><img src=""https://i.sstatic.net/iVWQyCcj.png"" alt=""""></p>
<p>The tab name will then be cleaned up using MID and FIND to output the correct Bundle number</p>
<p>Expected output will be 2,3 and 4.</p>
<p>This is coming from below.</p>
<p><img src=""https://i.sstatic.net/bRhGCdUr.png"" alt=""""></p>
<p>Also, I will attached the file here: <a href=""https://docs.google.com/spreadsheets/d/1ikAH6-NKHBL9piJ4nJY_hyLdTjtPbi2VK7Ct1kIFelg/edit?gid=1255002068#gid=1255002068"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/1ikAH6-NKHBL9piJ4nJY_hyLdTjtPbi2VK7Ct1kIFelg/edit?gid=1255002068#gid=1255002068</a></p>
<p>If you can help me with this that would be great.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>Here's a possible solution. It only uses the numbers in column A.</p>
<pre class=""lang-cpp prettyprint-override""><code>=ARRAYFORMULA(LET(
   n,TOCOL(A2:A,1),
   MAP({""A""&amp;n,""C""&amp;n,""B""&amp;n+1,""B""&amp;n+2,""B""&amp;n+3,""B""&amp;n+4, 
        ""D""&amp;n+1,""D""&amp;n+2,""D""&amp;n+3,""D""&amp;n+4,""B""&amp;n+9,""B""&amp;n+10,
        ""B""&amp;n+11,""B""&amp;n+12,""D""&amp;n+9,""D""&amp;n+10,""D""&amp;n+11,""D""&amp;n+12},
       LAMBDA(c,LET(x,INDIRECT(""'NEW BUNDLES CONTROL IN PROGRESS'!""&amp;c),
         IF(x="""",,IF(LEFT(c)=""A"",REGEXEXTRACT(x,""\d+""),x)))))))
</code></pre>
<p>You can use this formula that doesn't use column A. The formula automatically generates the correct sequence of numbers based on where ""BUNDLE NO. #"" appears on the first sheet</p>
<pre class=""lang-cpp prettyprint-override""><code>=ARRAYFORMULA(LET(
   r,'NEW BUNDLES CONTROL IN PROGRESS'!A:A,
   n,FILTER(ROW(r),REGEXMATCH(r,""BUNDLE NO\. \d+"")),
   MAP({""A""&amp;n,""C""&amp;n,""B""&amp;n+1,""B""&amp;n+2,""B""&amp;n+3,""B""&amp;n+4, 
        ""D""&amp;n+1,""D""&amp;n+2,""D""&amp;n+3,""D""&amp;n+4,""B""&amp;n+9,""B""&amp;n+10,
        ""B""&amp;n+11,""B""&amp;n+12,""D""&amp;n+9,""D""&amp;n+10,""D""&amp;n+11,""D""&amp;n+12},
       LAMBDA(c,LET(x,INDIRECT(""'NEW BUNDLES CONTROL IN PROGRESS'!""&amp;c),
         IF(x="""",,IF(LEFT(c)=""A"",REGEXEXTRACT(x,""\d+""),x)))))))
</code></pre>
    </div>",không có câu trả lời,1,0,Patrick Nino Buquiran,2024-07-29 05:00:50Z
Limited data returned from GA4 add on to Google sheet,https://stackoverflow.com/questions/78806259/limited-data-returned-from-ga4-add-on-to-google-sheet,"When I am using the GA4 report builder add on in google sheet, the data returned is limited to 10000 rows, how can I return the whole data?
I tried to return the whole data for the selected period of ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>When I am using the GA4 report builder add on in google sheet, the data returned is limited to 10000 rows, how can I return the whole data?</p>
<p>I tried to return the whole data for the selected period of time, I got it limited to 10000 row only.</p>
    </div>","<div class=""s-prose js-post-body"" itemprop=""text"">
<p>You can use GA4 Magic Reports, it is free as the official add-on and has all the features working. It allows you to extend the limit beyond 10000 with field ""Offset"" in the add-on.</p>
<p>You just need to follow these steps. Let's take an example, the one shown in the screenshot below:</p>
<p>Imagine you have a report that should return 12,428 rows, but because of Google's limitation you see only the first 10,000.</p>
<p>With the offset field is possible to split the report into two pages.</p>
<p>1️⃣ Report 1: Offset blank (or 0) and Limit 10,000</p>
<p>2️⃣ Report 2: Offset 10,000 and Limit 10,000</p>
<p>In this way, the first request returns the first 10,000 rows. The second request sets the offset to the limit of the first request (10,000), so in the second report you can find the other 2,428 rows.</p>
<p>Very simple :)</p>
<p>To avoid it being seen as spam I am not including the link to the add-on, you just search for <strong>GA4 Magic Reports</strong> in the Google Workspace Marketplace as you already did with the GA4 report builder add on.</p>
    </div>",không có câu trả lời,1,0,Hayder Hassan,2024-07-29 09:18:49Z
Merging two Scripts for a custom Task Planner in Google Sheets [closed],https://stackoverflow.com/questions/78806325/merging-two-scripts-for-a-custom-task-planner-in-google-sheets,"I was creating a custom Task Planner. The requirements are like below.

In 'Task Board' tab, the rows should arrange automatically based on priority set for column 3 (Priority) and then column 6 (...","<div class=""s-prose js-post-body"" itemprop=""text"">
                    <div>
            <aside class=""s-notice s-notice__info post-notice js-post-notice mb16"" role=""status"">
        <div class=""d-flex fd-column fw-nowrap"">
            <div class=""d-flex fw-nowrap"">
                <div class=""flex--item wmn0 fl1 lh-lg"">
                    <div class=""flex--item fl1 lh-lg"">
                            <div>
                                <b>Closed.</b> This question needs <a href=""/help/minimal-reproducible-example"">debugging details</a>. It is not currently accepting answers.
                                
                            </div>
                    </div>
                </div>
            </div>
        </div>
            <hr class=""my12 outline-none baw0 bb bc-blue-400"">
        <div class=""fw-nowrap fc-black-500"">
            <div class=""d-flex fd-column lh-md"">
                <div class=""mb0 d-flex"">
                        <div class=""flex--item mr8"">
                            <svg aria-hidden=""true"" class=""svg-icon iconLightbulb"" width=""18"" height=""18"" viewbox=""0 0 18 18""><path d=""M15 6.38A6.5 6.5 0 0 0 7.78.04h-.02A6.5 6.5 0 0 0 2.05 5.6a6.3 6.3 0 0 0 2.39 5.75c.49.39.76.93.76 1.5v.24c0 1.07.89 1.9 1.92 1.9h2.75c1.04 0 1.92-.83 1.92-1.9v-.2c0-.6.26-1.15.7-1.48A6.3 6.3 0 0 0 15 6.37M4.03 5.85A4.5 4.5 0 0 1 8 2.02a4.5 4.5 0 0 1 5 4.36 4.3 4.3 0 0 1-1.72 3.44c-.98.74-1.5 1.9-1.5 3.08v.1H7.2v-.14c0-1.23-.6-2.34-1.53-3.07a4.3 4.3 0 0 1-1.64-3.94M10 18a1 1 0 0 0 0-2H7a1 1 0 1 0 0 2z""></path></svg>
                        </div>
                    <p> Edit the question to include <a href=""/help/minimal-reproducible-example"">desired behavior, a specific problem or error, and the shortest code necessary to reproduce the problem</a>. This will help others answer the question.</p>
                </div>
                    <div class=""mb0 mt6 d-flex"">
                        <p class=""ml24 pl2"">Closed <span title=""2024-07-31 03:13:15Z"" class=""relativetime"">3 days ago</span>.</p>
                    </div>
                <div class=""ml24 pl2"">

                </div>
            </div>
        </div>
            <div class=""mt24 d-flex gsx gs8"">
                    <a class=""s-btn s-btn__outlined flex--item js-post-notice-edit-post"" href=""/posts/78806325/edit"">
                        Improve this question
                    </a>
            </div>
</aside>

    </div>

<p>I was creating a custom Task Planner. The requirements are like below.</p>
<ol>
<li>In 'Task Board' tab, the rows should arrange automatically based on priority set for column 3 (Priority) and then column 6 (Overdue Rank).</li>
<li>Once Status updated on column 7 (Status), the entire row should move from current tab to their destination tab and vice-versa.</li>
</ol>
<p>Both the scripts 'MoveRow' &amp; 'AutoSort' working fine when other script is not present. Need to combine them, so both the requiremnts are addressed.</p>
<p><strong>Script MoveRow:</strong></p>
<pre><code>function onEdit(e){
let range = e.range;
let col = range.getColumn();
let row = range.getRow();
let val = range.getValue();
let source = e.source.getActiveSheet();

if (col == 6 &amp;&amp; val != ''){
let ss = SpreadsheetApp.getActiveSpreadsheet();
let sheet = ss.getSheetByName(source.getName());
let targetSheet = ss.getSheetByName(val);
let data = sheet.getRange(row,1,1,sheet.getLastColumn()).getValues();
data[0][0] = '';
targetSheet.appendRow(data[0]);
sheet.deleteRow(row);
  
  }
}
</code></pre>
<p><strong>Script: AutoSort</strong></p>
<pre><code>function onEdit(e) {
var sorts = [
{sheet: 'Task Board', range:'A2:H', cols: [3,6]},
{sheet: 'Data', range:'A2:E', cols: [1]},
{sheet: 'Data', range:'A2:E', cols: [2]}
];

var ss = SpreadsheetApp.getActiveSpreadsheet();

for (var sort of sorts) {
var sheet = ss.getSheetByName(sort.sheet);
var range = sheet.getRange(sort.range + sheet.getLastRow());
var sort_order = [];
for (var col of sort.cols) {
sort_order.push({column: col, ascending: true})
}

range.sort(sort_order);

}

function onEdit(e){

autoSort(e)

}
}
</code></pre>
<p>File Link: <a href=""https://docs.google.com/spreadsheets/d/14YfxfvDMqIa6Wn3gg05GmE5OhuW6NajW6dwNe5ghidM/edit?usp=sharing"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/14YfxfvDMqIa6Wn3gg05GmE5OhuW6NajW6dwNe5ghidM/edit?usp=sharing</a></p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,-2,Eternal Quest,2024-07-29 09:34:38Z
How to extract partial data from one sheet to another using a single formula in Google Sheets,https://stackoverflow.com/questions/78806735/how-to-extract-partial-data-from-one-sheet-to-another-using-a-single-formula-in,"So I have two sheets, Expenses and Tax Deductibles. The Expenses sheet has it's data filled via a Google form where I track date of purchase, the category it fits, whether it's tax deductible, etc. ...","<div class=""s-prose js-post-body"" itemprop=""text"">
                
<p>So I have two sheets, Expenses and Tax Deductibles. The Expenses sheet has it's data filled via a Google form where I track date of purchase, the category it fits, whether it's tax deductible, etc. The ""Is this tax deductible"" column filled with ""Yes"" or ""No"" data. I want to take all the cells that have ""Yes"" and take all the data from those rows and populate the Tax Deductibles sheet with it.</p>
<p>The Tax Deductibles sheet would sort this data by category and date (Specifically month by month) and display the totals for each category for each month. Dates are UK Format.</p>
<p>This is how the Expenses Sheet looks:</p>
<div class=""s-table-container""><table class=""s-table"">
<thead>
<tr>
<th>Date</th>
<th>Item</th>
<th>Deductible?</th>
<th>Category</th>
<th>Amount</th>
</tr>
</thead>
<tbody>
<tr>
<td>24/05/24</td>
<td>Phone</td>
<td>No</td>
<td>Bills</td>
<td>£10</td>
</tr>
<tr>
<td>25/05/24</td>
<td>Accountant</td>
<td>Yes</td>
<td>Bills</td>
<td>£200</td>
</tr>
<tr>
<td>26/05/24</td>
<td>Gas</td>
<td>Yes</td>
<td>Bills</td>
<td>£75</td>
</tr>
<tr>
<td>01/06/24</td>
<td>Apples</td>
<td>No</td>
<td>Food</td>
<td>£1</td>
</tr>
<tr>
<td>01/06/24</td>
<td>Lunch</td>
<td>Yes</td>
<td>Food</td>
<td>£15</td>
</tr>
<tr>
<td>13/07/24</td>
<td>Electric</td>
<td>Yes</td>
<td>Bills</td>
<td>£40</td>
</tr>
</tbody>
</table></div>
<p>And this is how the Tax Deductibles Sheet currently looks:</p>
<div class=""s-table-container""><table class=""s-table"">
<thead>
<tr>
<th>Month</th>
<th>Bills</th>
<th>Food</th>
<th>Travel</th>
<th>Other</th>
</tr>
</thead>
<tbody>
<tr>
<td>May 24</td>
<td>£275</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>June 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>July 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>Sep 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>Oct 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
</tbody>
</table></div>
<p>But this is how Tax Deductibles should look:</p>
<div class=""s-table-container""><table class=""s-table"">
<thead>
<tr>
<th>Month</th>
<th>Bills</th>
<th>Food</th>
<th>Travel</th>
<th>Other</th>
</tr>
</thead>
<tbody>
<tr>
<td>May 24</td>
<td>£275</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>June 24</td>
<td>£0</td>
<td>£15</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>July 24</td>
<td>£40</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>Sep 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
<tr>
<td>Oct 24</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
<td>£0</td>
</tr>
</tbody>
</table></div>
<p>Here's a copy of the sheet I'm using: <a href=""https://docs.google.com/spreadsheets/d/1Y079euBk63RYcgFOPjBFwMlPi53SUAIgZ-h69_o9Hsc/edit?usp=sharing"" rel=""nofollow noreferrer"">https://docs.google.com/spreadsheets/d/1Y079euBk63RYcgFOPjBFwMlPi53SUAIgZ-h69_o9Hsc/edit?usp=sharing</a></p>
<p>The formula I'm currently using in the Tax Deductibles sheet is as follows:</p>
<pre><code>=sumifs(Expenses!$F:$F,Expenses!$E:$E,$B1,Expenses!$D:$D,""Yes"",index(eomonth(Expenses!$B:$B,)),eomonth(A$2,))
</code></pre>
<p>So this works for the first cell (B2 in the Google sheet), but it doesn't seem to work when expanded across other cells in the same column or row (Or any others for that matter).</p>
<p>The numbers in the tables here are slightly different than the data in the actual sheet I've linked but the point is still the same.</p>
<p>For reference I've added some images of the actual tables so you can see how they actually look:</p>
<p><a href=""https://i.sstatic.net/cWjrjnbg.png"" rel=""nofollow noreferrer"">Tax Deductibles Sheet</a></p>
<p><a href=""https://i.sstatic.net/wij24IdY.png"" rel=""nofollow noreferrer"">Expenses Sheet</a></p>
<p>Any help would greatly appreciated as this has been stumping me for a while. Thanks!</p>
    </div>",chưa có câu trả lời,không có câu trả lời,0,0,Kristian Burnett,2024-07-29 11:08:37Z
